DATA_MONTH	ITEM_ID	ITEM_NAME	BRAND_ID	BRAND_NAME	ITEM_PRICE	ITEM_SALES_VOLUME	ITEM_SALES_AMOUNT	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	CATE_NAME_LV4	CATE_NAME_LV5	ITEM_FAV_NUM	TOTAL_EVAL_NUM	ITEM_STOCK	ITEM_DELIVERY_PLACE	ITEM_PROD_PLACE	ITEM_PARAM	USER_ID	SHOP_NAME
202301	537257404730	4+5VGA线适用DELL 三星 双磁环 1.8米原装品质VGA线 蓝头VGA线			4.6	30	138	家用电器	影音电器	影音家电配件	VGA线		6	2	6718	广东广州			1884967447	广州华斯耗材批发
202301	537342087843	牛年新款天然朱砂吊坠女款毛衣链长款民族风百搭本命年项链女礼物	240990428	臻巧	86	3	258	美妆饰品	饰品/流行首饰/时尚饰品新	项坠/吊坠			3000	53	20	浙江金华		品牌:臻巧；材质:天然水晶/半宝石；水晶及半宝石分类:其他；图案:植物花卉；风格:民族风；适用性别:女；是否现货:现货；镶嵌材质:未镶嵌；成色:全新；新奇特:新鲜出炉；货号:FUXI101698；颜色分类:3D立体花瓣款,其他链长拍下留言尺寸；价格区间:101-200元	2428435148	福曦原创御饰
202301	537422900961	【3】【42】2.0X12mm进口御幸螺旋管珠 Miyuki米珠			5	6	30	美妆饰品	饰品/流行首饰/时尚饰品新	DIY配件	其他DIY饰品配件							材质: 其他；成色: 全新；价格区间: 1.00-9.99元；颜色分类: 10g 5g；配件类型: 散珠	781839781	花瓣雨串珠DIY店
202301	537491519779	洽洽好南仁南瓜子绿茶味茶瓜子144g*20袋 恰恰休闲小零食炒货包邮	1094640108	ChaCheer/洽洽	163	30	4890	百货食品	零食/坚果/特产	山核桃/坚果/炒货	瓜子		476	226	96614	江苏淮安	中国大陆	生产日期:2020年07月19日 至 2020年08月06日；生产许可证编号:SC11834010705158；产品标准号:SB/T 10554；厂名:洽洽食品股份有限公司；厂址:安徽省合肥市经济技术开发区莲花路1307号（炒货食品及坚果制品、水果制品、方便食品、蔬菜制品）;安徽省合肥市经济技术开发区莲花路2159号（薯类及膨化食品、饼干、糕点、炒货食品及坚果制品、水果制品、方便食品）；厂家联系方式:4008877819；配料表:见宝贝详情页；储藏方法:密闭放阴凉处；保质期:240；食品添加剂:见宝贝详情页；品牌:ChaCheer/洽洽；系列:144g南瓜子绿茶味；包装种类:袋装；瓜子种类:南瓜子；产地:中国大陆；省份:安徽省；城市:合肥市；是否含糖:含糖；是否为有机食品:否；商品条形码:6924187825352；包装方式:包装；是否新货:是；食品口味:绿茶味；净含量:144g	730409472	兔哥百货
202301	537907006174	萌客怀旧财布版型图纸手工皮具图版型复古钱夹版型071409			1.5	1	1.5	生活服务	个性定制/设计服务/DIY	服饰箱包定制	箱包定制	包包定制	76	51	960	河北石家庄		颜色分类:071409背胶纸版型一套,071409背胶纸版型+500g打版牛卡	2812091504	萌客原创手工皮艺工作
202301	550542472428	清洗机洗车机高压水管对接延长对丝14/18/22双外丝接头配件转接头	52552837	希正	3	131	393	汽配摩托	汽车/用品/配件/改装	车用清洗用品/清洗工具	洗车水管接头		114	102	35206	浙江台州		品牌:希正；型号:54-254221；材质:铜；颜色分类:外22 转外22【14孔】,外22 转外22【15孔】,尖头 双外丝18转外18,尖头 双外丝14转外14,M22 双外丝【14孔转15孔】,尖头 3/8 双外对丝,尖头 外3/8 转外18 尖,平头 双外丝14转外14,外丝14平凹 转外14尖	1098756132	台州佳鑫卫浴
202301	550553219182	巴布豆毛毛虫童鞋男童运动鞋2021春秋款儿童宝宝鞋透气休闲女童鞋	45430	Bobdog/巴布豆	54.9	2	109.8	母婴用品	童鞋/婴儿鞋/亲子鞋	运动鞋			196	10	24988	浙江杭州		品牌:Bobdog/巴布豆；适用年龄:3岁,4岁,5岁,6岁,7岁,8岁,9岁,10岁,11岁；功能:透气；尺码:23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,内长=脚长+1cm左右；运动鞋分类:休闲鞋；适用性别:女,男；颜色分类:梦幻蓝（夏款）,经典黑（夏款）,玫红粉（夏款）,灰黑黄（夏款）,浅蓝橘（夏款）,中国红（夏款）,中国红（冬款）,3868浅蓝橘（冬款）,3868梦幻蓝（冬款）,3868玫红粉（冬款）,3868经典黑（冬款）,3868黑灰黄（冬款）；适用季节:不限季节；鞋底材质:EVA；鞋面材质:网布；适用人群:儿童	354971433	巴布豆house正品店
202301	550556251963	汽车音响喇叭改装适用于力帆320唐骏跃进北斗星乐风东风乘龙吉奥	28552736	AEPES/阿派斯	69	2	138	汽配摩托	汽车/用品/配件/改装	汽车影音/车用电子/电器	汽车影音	汽车喇叭/高音头	86	9	1842	广东深圳	中国大陆	产地:中国大陆；功能:音响；品牌:AEPES/阿派斯；型号:5006；零配件分类:汽车改装件；尺寸:4英寸；频响范围:45Hz(含)-22KHz(含)；灵敏度:90dB/W；额定功率:25W；阻抗:4欧姆；失真度:1%；重量:1.3kg；喇叭类型:同轴喇叭；发音单元:双路；峰值功率:100W；音圈直径:25mm；颜色分类:4.5寸同轴一对,4.5寸全频一对	1730935792	壹聆汽车音响
202301	550855157487	适用欧姆龙PLC编程电缆CQM1H/CPM2C/CJ1M数据线USB-XW2Z-200S-CV	1381771458	艾莫迅	89.8	1	89.8	手机数码	电子元器件市场	线材/线类	连接线		4	0	90	广东东莞		品牌:艾莫迅；型号:USB-XW2Z-200S-CV+；材质:纯铜；线材类别:USB线；颜色分类:蓝色；工艺:镀金；长度:其他	3189164285	艾莫迅企业店铺
202301	550872067387	100ML120ML180ML克绿色空瓶子 样品分装瓶 带盖小药瓶 粉末胶囊瓶			1.9	1613	3064.7	百货食品	家庭/个人清洁工具	个人洗护清洁用具	喷瓶/面霜分装瓶				11153048			容量: 50mL及以上；颜色分类: 180ML珠光绿色 120ML珠光绿色 100ML珠光绿色	3208621040	威好欧塑料包装
202301	550881581347	护士鞋白色女夏季春秋新款韩版平底透气 舒适 防滑软底 孕妇单鞋	29534	other/其他	49	6	294	服装鞋包	女鞋	低帮鞋			880	4	13649	河南周口		品牌:other/其他；闭合方式:套脚；尺码:34,35,36,37,38,39,40；图案:纯色；风格:韩版；流行元素:浅口,坡跟；后跟高:中跟(3-5cm)；颜色分类:白色单鞋,白色镂空；货号:118；上市年份季节:2019年夏季；鞋头款式:圆头；适用场景:办公室；跟底款式:坡跟；鞋底材质:EVA；内里材质:超细纤维；适用对象:青年（18-40周岁）；开口深度:浅口；皮质特征:修面；鞋制作工艺:胶粘鞋；鞋垫材质:PU；款式:懒人鞋；帮面材质:超细纤维	767155751	颖颖护士鞋店
202301	551069665539	S925银日韩气质简约猫眼石吊坠女百搭防过敏不褪色小猫项坠锁骨链	29534	other/其他	5.7	4	22.8	美妆饰品	饰品/流行首饰/时尚饰品新	项坠/吊坠			20	8	4877	广东汕尾		品牌:other/其他；材质:其他；图案:小熊/小猪/小动物；风格:日韩；适用性别:女；是否现货:现货；镶嵌材质:其他；成色:全新；新奇特:新鲜出炉；颜色分类:粉晶（不含链）；价格区间:1.00-9.99元	2946037964	皇帝银饰品
202301	551091748165	适用于美的超劲星空调遥控器KFR-23GW/DY-X(E5) KF-23GW/Y-X(E5)			35	1	35	手机数码	3C数码配件	家电影音周边配件	遥控设备							适用对象: 空调	1067449845	遥控器销售中心
202301	551163752791	Party queen水性极细眼线笔 防水软头眼线液笔速干黑色棕色素颜	27645772	PARTY QUEEN	38	9	342	美妆饰品	彩妆/香水/美妆工具	眼线			426	24	1723	江苏南京	中国	品牌:PARTY QUEEN；产地:中国；净含量:1ml；眼线产品分类:眼线笔；颜色分类:百搭黑,柔和棕；保质期:3年；适合肤质:任何肤质；是否防水:持久 不易晕染；功效:修饰眼部,防水；规格类型:正常规格；是否为特殊用途化妆品:否	67399388	开庆彩妆护肤
202301	45908972820	莱克吸尘器过滤海绵CW1002/CW3001/CW3002配件原装	7024321	LEXY/莱克	22	2	44	家用电器	生活电器	生活家电配件	吸尘器/扫地机配件		14	16	127	江苏连云港		品牌:LEXY/莱克	57522493	宁东贸易直销商城
202301	5007373134	21厘米24CM加长塑料奶茶粗吸管大颗粒果肉波霸珍珠龙珠吸管大口径			4.7	82	385.4	百货食品	餐饮具	杯子/水杯/水壶	吸管		248	135	24893	上海	中国大陆	材质:食品级塑料；产地:中国大陆；颜色分类:黑色 长度21.5CM大珍珠 龙珠波霸,透明 长度21.5CM大珍珠 龙珠波霸,透明 加长24CM龙珠波霸 珍珠专用,透明 长度20CM龙珠波霸 珍珠专用；主图来源:自主实拍图	115828936	链齐餐饮用品
202301	520000018409	日本化工 铝电解电容器 450v68uf 18X25 黑金刚KXG 高频长寿命			2.5	27	67.5	手机数码	电子元器件市场	无源元件	电容器				14420				597319657	蔡松炎进口电容 只卖原装货 红宝石电容 黑金刚电容 铝电解
202301	520077304091	全棉时代压缩毛巾洗脸巾浴巾纯棉一次性便携式面巾旅行用品36条装	70375359	Purcotton/全棉时代	6.8	3	20.4	运动户外	户外/登山/野营/旅行用品	洗漱清洁/护理用品	毛巾		168	8	482	江苏南京	中国	品牌:Purcotton/全棉时代；材质:棉；产地:中国；颜色分类:6管共计36条,拆开3小个,1管6个,2管共计12个,3管共计18条；是否一次性:是；货号:802-000794	178921990	阿福母婴店
202301	520139616042	田宫拼装汽车模型 1/24 丰田SUPRA CT 赛车跑车轿车24163	28658	田宫	149.98	4	599.92	母婴用品	玩具/童车/益智/积木/模型	静态模型	车模		194	7	11	广东广州	日本	品牌:田宫；型号:田宫模型；适用年龄:14岁以上；材质:塑料；产地:日本；适用性别:男；比例:1:24；玩具类型:塑胶玩具；汽车系列:拉力赛车；是否有导购视频:无；厂商:田宫/TAMIYA；模型类型:拼装；适用年龄段:≥14岁	36896373	一嘉模型动漫店
202301	520200053594	SureFire SF12A-BB 3V锂电池 CR123A SF123A 电池	3591040	surefire	268	1	268	运动户外	户外/登山/野营/旅行用品	户外照明	灯具配件	电池/燃料	288	11	3	北京		品牌:surefire；颜色分类:12节包装,2节包装	74905717	Surefire爱好者
202301	520231946292	干壁钉彩锌十字沉头自攻螺丝家具木螺钉纤维板钉M3M3.5*12-40mm	13508699	惠新	1.8	64	115.2	家居建材	五金/工具	紧固件	螺钉		20	44	10597557	广东深圳		品牌:惠新；型号:M3M3.5；材质:铁；颜色分类:M3.5*12【100颗】,M3.5*16【100颗】,M3.5*20【100颗】,M3.5*25【100颗】,M3.5*30【100颗】,M3.5*14【100颗】,M3*25【100颗】,M3*14【100颗】,M3*10【100颗】,M3*18【100颗】,M3*30【100颗】,M3.5*40【100颗】,M3*12【100颗】,M3*16【100颗】,M3*20【100颗】,M3.5*35【100颗】；头型:沉头；标准类型:国标；类别:自攻螺钉	2449759068	惠新五金紧固件
202301	520269419471	两把包邮！古风竹柄真丝单面团扇 复古宫扇 汉服配饰圆扁扇 竹柄		阿兰扇艺	12.9	6	77.4	百货食品	居家日用	扇/迷你风扇/配件/冰垫/冰贴	扇子							品牌: 阿兰扇艺；颜色分类: 竹柄宫扇：傲骨竹蝶 竹柄宫扇：傲梅 竹柄宫扇：冰罩蓝玉 竹柄宫扇：茶花香四溢 竹柄宫扇：橙色牡丹 竹柄宫扇：春色满园 竹柄宫扇：大牡丹 竹柄宫扇：待放红牡丹 竹柄宫扇：蝶迎茶花 竹柄宫扇：品杏 竹柄宫扇：干枝梅 竹柄宫扇：高山玉兰 竹柄宫扇：古典牡丹 竹柄宫扇：含苞欲放 竹柄宫扇：杭州贞美惠 竹柄宫扇：荷花蜜蜂图 竹柄宫扇：花竹 竹柄宫扇：金玉交章 竹柄宫扇：梨花秋色 竹柄宫扇：六宫粉黛 竹柄宫扇：美女樱 竹柄宫扇：梦幻彩蝶 竹柄宫扇：醉春图 竹柄宫扇：芍药花；扇面材质: 棉麻；打开扇面形状: 圆形；扇面工艺: 印刷；扇骨数量: 1根；扇骨材质: 竹；货号: 竹柄高档宫扇；扇子类型: 日用扇	1630937091	阿兰扇艺 厂家直销
202301	520365583590	【评头论足】研磨布抛光布 绒面极细目 高达模型打磨抛光专用工具	29534	other/其他	1.2	20	24	文化玩乐	模玩/动漫/周边/cos/桌游	模型制作工具/辅料耗材			150	155	923	辽宁大连		品牌:other/其他；型号:15cm；打磨类:其它打磨用品；颜色分类:绒面1元1个,光面2元3个,绒面4元5个,光面3.8元6个,绒面7元10个,光面5元9个；工具耗材分类:打磨类	1982692005	评头论足模玩店 高达
202301	520411268762	MC33364D MC33364 SOP14 真正全新原装 一换即好	29534	other/其他	3	11	33	手机数码	电子元器件市场	集成电路（IC）	集成电路（IC）		8	30	888158	广东深圳		品牌:other/其他；IC类型:其他	478089748	卓越芯片批发
202301	520450603137	代餐营养早餐台湾进口马玉山 山药紫米黑芝麻糊 试吃包30克燕麦	74735845	Green Max/马玉山	2.3	5	11.5	百货食品	咖啡/麦片/冲饮	藕粉/麦片/冲饮品	芝麻糊		40	129	24838	福建厦门	港澳台地区	生产日期:2020年01月03日 至 2020年01月24日；厂名:马玉山食品工业股份有限公司；厂址:台湾807高雄市三民区湾兴街；厂家联系方式:886-7-382-7879；配料表:黑芝麻、紫山药、薏仁、黑米、荞麦、小麦胚芽、黑麦、燕麦、黑糖、细冰糖、维生素、矿物质；储藏方法:常温避光；保质期:720；食品添加剂:无；品牌:Green Max/马玉山；系列:Green Max/马玉山；产地:港澳台地区；港澳台:台湾省；口味:山药黑芝麻糊,黑芝麻糊,紫山药黑米仁,燕麦薏仁浆,紫米黑芝麻糊；包装种类:袋装；包装方式:包装；套餐份量:1人；适用对象:普通人群；净含量:30g	2351339625	阿狸美食屋饮品专店
202301	520561709156	JD1912电源转换逆变器大功率继电器tengfei DC12V 150A电流	1860136961	12V继电器150A	8	52	416	手机数码	电子元器件市场	无源元件	其它元器件		76	3	27760	广东广州		品牌:12V继电器150A	257717906	悦享生活家
202301	520587684563	国标白色电源线3*0.75平方1.8米电脑电源线三芯插头连接线三孔	231846651	RUNKAI	3.8	147	558.6	手机数码	电子元器件市场	线材/线类	连接线		36	38	34352	山东济南		品牌:RUNKAI；型号:PSB-10；长度:1.5m,其他	321743828	恒远线材
202301	520701601625	包邮美容院专用立式冷光灯 纹绣挑痘痘放大镜 美容睫毛LED美容灯	109739	AF	90	15	1350	其他	家装灯饰光源	光源	其它光源		2020	99	19536	广东广州		品牌:AF；型号:LED冷光灯；功率:21-30W；颜色分类:两排灯珠（不带轮）,三排灯珠升降杆（带轮）；同城服务:同城物流送货上门；电压:220V；光源类型:LED；是否智能操控:否	670969279	艾美阁美业
202301	520745766453	百利 海鲜酱整箱12包*1kg烤肉烧烤酱调味料手抓饼火锅蘸酱			153	1	153	百货食品	粮油米面/南北干货/调味品	调味品/果酱/沙拉	调味酱	酱类调料	50	13	561	广西南宁	中国大陆	生产日期:2020年08月15日 至 2020年09月30日；生产许可证编号:SC12144190000622；产品标准号:Q/HX 0006 S；厂名:东莞市鸿兴食品有限公司；厂址:东莞市寮步镇向西村；厂家联系方式:400；配料表:水，白砂糖，面豉，辣酱，番茄酱等；储藏方法:常温下保存；保质期:365；食品添加剂:见包装；包装方式:包装；售卖方式:单品；调味料:其他/other；产地:中国大陆；省份:广东省；城市:东莞市；净含量:12000g	1769439494	南宁乐购
202301	520750777708	儿童浴盆水塞婴儿洗澡盆下水塞宝宝浴桶塞小孩澡盆塞子配件通用	6640176	俏皮娃	2	40	80	母婴用品	尿片/洗护/喂哺/推车床	宝宝洗浴护肤品	浴盆		628	223	912	河南洛阳		品牌:俏皮娃；适用年龄:新生,1个月,2个月,3个月,6个月,9个月,12个月,15个月,18个月,2岁,3岁,4岁,5岁；颜色分类:天蓝色,2.4白色,2.8白色,2.6-2.8,2.5白色,2.6白色,2.6-2.7黄色,2.6-2.7粉色,2.6-2.7蓝色,3.0白色,满29送两个盆塞,3.5绿,2.2连体塞绿色,2.6连体白色,2.4-2.5连体塞,2.2连体塞粉色,2.7-2.8粉色,2.7-2.8蓝色,3.0连体塞黄色,3.0连体塞烟灰,3.5深绿；商品条形码:002；货号:浴盆塞；盆种类:塑料	132533187	唐北母婴
202301	520957610714	好学宝点读笔 故事机1007 6001 1005 2001 5001充电器USB数据线		其他	6.69	6	40.14	手机数码	3C数码配件	数码周边	数据线		40	126	12581	广东广州		数据线适用范围:其他；长度:1m；颜色分类:黑色数据线一条,黑色数据线一条特长版1.8米,白色数据线一条 加长版1.5米,黑色数据线一条 加长版1.4米,黑色数据线两条,黑色数据线两条特长版1.8米,白色数据线两条 加长版1.5米,黑色数据线两条 加长版1.4米,黑色数据线三条,黑色数据线三条特长版1.8米,白色数据线三条 加长版1.5米,黑色数据线三条 加长版1.4米,黑色数据线+充电头（一套）,黑色1.8米数据线+充电头,白色1.5米数据线+充电头,黑色1.4米数据线+充电头,黑色两条数据线+充电头,黑色1.8米两条数据线+充电头；适用品牌:其他	66490339	伟良通讯
202301	524883428601	小蜜蜂笔筒创意书房卡通相框韩国学生小清新儿童收纳盒木质笔筒夹			2.2	1	2.2	百货食品	收纳整理	家庭收纳用具	收纳罐	笔筒	84	14	4295	江苏苏州	中国大陆	产地:中国大陆；流行元素:卡通；适用空间:书房；颜色分类:随机发一个,黄色甲虫,绿色蜜蜂,橘色蝴蝶,紫色青蛙,粉色蜗牛,蓝色蜻蜓	109814978	晓晓的童趣天地
202301	524958827777	卷筒不干胶卷标二维码贴纸定做彩色PVC透明标签定制自动贴卷印刷			5	28	140	生活服务	个性定制/设计服务/DIY	包装用品定制	包装胶带/不干胶/标签		2196	4867	99850183	河南郑州		样式:可定制；胶带类型:不干胶	700856396	新星不干胶印刷
202301	525519486994	艾灸三件套 灭火筒 锥子 灭火帽 桶 1.8 2.0 3cm 4cm 5cm艾条艾柱	29534	other/其他	1	13	13	家用电器	个人护理/保健/按摩器材	经络保健器材	温灸器		154	46	29644	河南南阳		品牌:other/其他；颜色分类:灭火帽,锥子,灭火筒；生产企业:南阳习氏艾业有限公司	2217490091	习家艾草工厂店
202301	525622860576	户户韩国大酱500g韩式大豆酱大酱汤材料朝鲜族黄豆酱包菜酱	7630700	户户	10.49	42	440.58	百货食品	粮油米面/南北干货/调味品	调味品/果酱/沙拉	调味酱	酱类调料	242	129	11342	北京	中国大陆	生产日期:2020年01月16日 至 2020年01月16日；生产许可证编号:SC10337028301350；厂名:青岛青绿园食品有限公司；厂址:山东省青岛市平度市南村镇郭庄村南、三城路东；厂家联系方式:13381153290；配料表:见包装；储藏方法:阴凉干燥处，开罐后盛于玻璃器皿内冷藏；保质期:365；食品添加剂:见包装；品牌:户户；系列:大酱；规格:500克；产地:中国大陆；省份:山东省；城市:青岛市；是否为有机食品:否；包装方式:包装；售卖方式:单品；调味料:豆酱；净含量:500g	163438136	美乐美厨西餐烘焙店
202301	525981451853	Vintage古董首饰80年代复古优雅宫廷耳夹婚礼晚会水滴珍珠耳环D6	29534	other/其他	188	28	5264	美妆饰品	饰品/流行首饰/时尚饰品新	耳饰	耳环		3432	100	32	广东广州		品牌:other/其他；材质:合金/镀银/镀金；图案:其他；风格:复古/宫廷；成色:全新；价格区间:101-200元；适用性别:女；新奇特:新鲜出炉；颜色分类:墨绿色,紫红色,浅蓝色,褐色,驼色,巧克力色,桔色,天蓝色,玫红色,栗色,深蓝色,黑色,乳白色,酒红色,咖啡色,金色,白色,桔红色,浅棕色,西瓜红,明黄色,深灰色,深紫色,深棕色,浅黄色,★★Vintage不退换★★,★★选项都是耳钉★★,赤黄色,半透明,高透明,兰花色,酱紫红色,深浅蓝色,浅香槟色,葵黄色,镀白金,透明蓝,杏白色,亚浅灰色；是否现货:现货；镶嵌材质:合金镶嵌人工宝石/半宝石	345885184	Lilia VINTAGE
202301	526142397243	little maven 2020夏款休闲小童t恤天蓝色纯棉男宝宝短袖T恤正品	91959328	Little Maven	11	7	77	母婴用品	童装/婴儿装/亲子装	T恤			146	33	84	浙江杭州		品牌:Little Maven；适用年龄:12个月,18个月,2岁,3岁,4岁,5岁,6岁,7岁,8岁；面料:棉；图案:卡通动漫；风格:休闲；适用性别:男；模特实拍:官方图片；是否带帽子:无；颜色分类:天蓝色；货号:1；参考身高:18m(建议身高75-85),24m(建议身高85-95),3T(建议身高95-105),4T(建议身高105-110),5T(建议身高110-120),6T(建议身高120-130)；袖长:短袖	768607513	优麦优品外贸童装店
202301	526161933389	明珠熟鱼片500克 舟山特产精品烤鱼片200g 小包装称重 pk马面鱼干	3228729	明珠	42.8	8	342.4	百货食品	零食/坚果/特产	鱿鱼丝/鱼干/海味即食	即食鱼零食		184	55	23504	浙江舟山	中国大陆	生产日期:2020年09月01日 至 2020年09月02日；生产许可证编号:SC10933090300503；产品标准号:SC/T3302；厂名:中国水产舟山海洋渔业有限公司；厂址:浙江省舟山市普陀区沈家门街道兴海路1号（普陀区平阳浦）；厂家联系方式:0580-3698382；配料表:海水鱼、白砂糖、食用盐；储藏方法:阴凉干燥处,冷藏更佳；保质期:270；食品添加剂:柠檬酸；品牌:明珠；系列:散装称重；口味:【图1款】优等小包装200克,【图1款】优等小包装250克,【图1款】优等小包装500克,【图2款】精品小包装200克,【图2款】精品小包装250克,【图2款】精品小包装500克；产地:中国大陆；省份:浙江省；城市:舟山市；是否含糖:含糖；是否为有机食品:否；包装方式:散装；水产类品种:其他/other；鱼制品种类:鱼片；净含量:250g	2758371099	舟山海鲜大卖场
202301	526281100943	CG125摩托车排气管复古改装 黑色电镀鱼雷回压加重静音款珠江通用	1878069161	摩博士	128	1	128	汽配摩托	摩托车/装备/配件	摩托车配件	摩托车排气管		442	0	1801	广东茂名		品牌:摩博士；型号:125；颜色分类:电镀尾段,哑黑尾段,电镀全段,哑黑全段	367891424	裕仔摩托改装用品
202301	526399391820	实木松木收纳柜现代简约推拉卧室储物柜儿童衣柜两门组装衣橱定制	29534	other/其他	450	3	1350	家居建材	住宅家具	柜类	衣柜		4648	48	16057	江苏徐州	江苏省	品牌:other/其他；型号:大；材质:木；木质材质:松木；图案:抽象图案；风格:简约现代；颜色分类:200高*80宽*58深（清漆）,200高*100宽*58深（清漆）,200高*120宽*58深（清漆）,200高*140宽*58深（清漆）,200高*150宽*58深（清漆）,200高*160宽*58深（清漆）,200高*180宽*58深（清漆）,200高*200宽*58深（清漆）,200高*80宽*58深（无漆）,200高*100宽*58深（无漆）,200高*120宽*58深（无漆）,200高*140宽*58深（无漆）,200高*150宽*58深（无漆）,200高*160宽*58深（无漆）,200高*180宽*58深（无漆）,200高*200宽*58深（无漆）,80~120顶柜 两门对开,140~160顶柜 四门对开,180~200顶柜 四门对开；饰面材质:其他/other；是否可定制:是；门数量:2门；附加功能:多功能；适用对象:成人；开合方式:推拉滑移门；可送货/安装:其他,北京,南昌市,哈尔滨市,大连市,沈阳市,西安市,贵阳市,郑州市,金华市,长沙市,常州市,成都市,东莞市,佛山市,福州市,广州市,杭州市,南京市,南宁市,宁波市,青岛市,上海,深圳市,苏州市,台州市,天津,温州市,无锡市,武汉市,厦门市,重庆；产地:江苏省；地市:徐州市；区县:睢宁县；是否组装:需自行组装；设计元素:原木；款式定位:经济型；安装说明详情:提供安装说明书；衣柜类型:儿童衣柜,成人衣柜	2760191629	子怡生活家具
202301	526438871513	邻苯二甲酸二丁酯 DBP 二丁脂 增塑剂 二丁酯 含量99.9 现货			13	46	598	手机数码	办公设备/耗材/相关服务	其它									121210465	亚泰联合化工耗材
202301	527058915973	白色乳胶手指套纹绣电子维修工作劳保点钞防滑加厚耐磨橡胶指套			6	9	54	百货食品	居家日用	防护用品	手部防护用品		132	13	505	广东东莞	中国大陆	产地:中国大陆；省份:广东省；颜色分类:乳白色500克手指套，5包,乳白色500克手指套，1包,乳白色200克手指套,乳白色300克手指套,乳白色400克手指套,乳白色500克手指套,防静电500克手指套；毛重:500克；货号:乳胶手指套；适用对象:成人	2774730232	链科防护用品商城
202301	527296750459	求珍悟石松花石山形石摆件新品太行山奇石新中式玄关太湖石原石S6			437	1	437	文化玩乐	古董/邮币/字画/收藏	观赏石/奇石/矿物晶体	奇石								494812827	求珍悟石 总店
202301	527521515014	永福康老人纸尿片成人护理垫男女直条型尿片老年尿不湿一次性床垫	3584422	永福康	23.9	67	1601.3	百货食品	洗护清洁剂/卫生巾/纸/香薰	卫生巾/护垫/成人尿裤	成人用纸尿护理用品		162	132	99548	江苏宿迁		品牌:永福康；型号:纸尿片；尺码:M；包装数量(片):36；适用对象:男女通用；计价单位:包；是否量贩装:是	844081576	实骁纸业
202301	527621305182	服装专用优质空白缎带水洗唛洗标20 30 35 40 45 水洗不掉色丝带	3243615	zh	36	10	360	服装鞋包	服饰配件/皮带/帽子/围巾	其他配件			2	4	413	浙江杭州		品牌:zh；颜色分类:20mm*200m,30mm*200m,35mm*200m,40mm*200m,45mm*200m；货号:PS761B缎带	2136034692	远久耗材工厂直销店
202301	36289958664	拆机 双运放 代码军工AD5962-9211701MPA升级OPA2111 OPA2604	881768549	3dymy	58.46	3	175.38	手机数码	电子元器件市场	无源元件	其它元器件		32	1	9939	广东广州		品牌:3dymy	304639978	广州创盛业专业HIFI发
202301	36451472997	红旗仪表 YXC-150电接点压力表 磁助式30VA带控制气力表 真空表	38905	红旗	98.4	4	393.6	家居建材	五金/工具	仪器仪表	压力表		64	25	2399077	浙江温州		品牌:红旗；颜色分类:0～0.1MPA,0～0.16MPA,0～0.25MPA,0～0.4MPA,0～0.6MPA,0～1.0MPA,0～1.6MPA,0～2.5MPA,0～4MPA,0～6MPA,0～10MPA,0～16MPA,0～25MPA,0～40MPA,0～60MPA,-0.1～0MPA,-0.1～0.06 MPA,-0.1～0.3 MPA,-0.1～0.15 MPA,-0.1～0.5 MPA,-0.1～0.9 MPA,-0.1～1.5 MPA,-0.1～2.4 MPA,非标螺纹和双上下限请联系客服；货号:表面150；装修及施工内容:安装工程	862728137	天梵电气
202301	36734995646	接线端子板TB-2503L 50只/合 铁件			0.45	53	23.85	家居建材	电子/电工	电工配件	接线端子		6	11	3200	浙江温州		接线方式:轨道式接线	410737750	阿朋电气
202301	36836100505	晨光修正带卡通创意透明带不断带大容量批发学生涂改带改正带包邮	105529784	M＆G/晨光	2	99	198	手机数码	电子词典/电纸书/文化用品	日常学习用品	修正带		192	3	27486	上海		品牌:M＆G/晨光；货号:ACT52801；颜色分类:52801/30米,52301/20米,52304/20米,52302/20米,52303/20米,52704/20米,53301/5米,51706/12米,51704/12米,52802/30米,52503/5米,52305/20米,52703/20米,52705/20米,53201/5米,53203/5米,52306/20米,T5130/8米,HACT0272/10米,MF6201/6米,T182/6米,56501/20米,52310/20米,52307/20米	632739053	网罗臻傾
202301	37230810919	邮费差价补拍专用链接|不属商品|请勿要随意乱拍|差多少补多少			1	8	8	其他	其他	邮费					99492				725915250	改装7号店
202301	37257306242	新货！韩国正品whoo后 天气丹 华泫眼霜 高效修复1ML小样解决眼周	67686698	The history of whoo/后	2.78	416	1156.48	美妆饰品	美容护肤/美体/精油	眼部护理（新）	眼霜		700	366	6928	广东深圳	韩国	品牌:The history of whoo/后；眼部护理单品:天气丹花献眼霜及护肤品礼盒；产地:韩国；保质期:3年；适合肤质:任何肤质；上市时间:2011年；月份:1月；功效:保湿,滋润；化妆品净含量:1g/ml；规格类型:小样；是否为特殊用途化妆品:否	1920468351	CC正品韩妆
